title,store,original_price,current_price,unit_price,unit,image_url
SKŪŠANĀS ŽELEJA GILLETTE SENSITIVE SKIN 200ML,etop.lv,6.69 € - 7.15 €,3.99,19.95,€/l,https://cdn.etop.lv/products/3014260214692-328x328.png
SĒKLU MAISĪJUMS ALIS CO AR CIEDRU RIEKSTIEM 150G,etop.lv,1.99 € - 2.19 €,1.59,10.60,€/kg,https://cdn.etop.lv/products/4750195021385-328x328.png
SALDĒJUMS TIP TOP ŠOKOLĀDES GARŠAS VAFEĻU GLĀZĒ  65G,etop.lv,,0.49,7.54,€/kg,https://cdn.etop.lv/products/4751023451114-328x328.png
CEPAMDESAS ĀDAŽI MEDNIEKU 400G,etop.lv,2.99 € - 3.29 €,2.39,5.98,€/kg,https://cdn.etop.lv/products/4751015683479-328x328.png
PELMEŅI TIP TOP MINI 700G,etop.lv,,2.59,3.70,€/kg,https://cdn.etop.lv/products/4751023451367-328x328.png
CEPUMI SELGA AR KARAMEĻU GARŠU 180G,etop.lv,1.19 € - 1.29 €,0.89,4.94,€/kg,https://cdn.etop.lv/products/4750007789946-328x328.png
BIEZPUTRA PILNGRAUDU HIPP ĀBOLU BANĀNU AVEŅU 6+ 100G,etop.lv,1.85 € - 2.05 €,1.45,14.50,€/kg,https://cdn.etop.lv/products/9062300133803-328x328.png
BIEZENIS HIPP KIVI BANĀNU BUMBIERU 6+ 100G,etop.lv,1.65 € - 1.85 €,1.25,12.50,€/kg,https://cdn.etop.lv/products/9062300133797-328x328.png
BIEZENIS HIPP PLŪMJU UPEŅU BUMBIERU 6+ 100G,etop.lv,1.65 € - 1.85 €,1.25,12.50,€/kg,https://cdn.etop.lv/products/9062300133780-328x328.png
SKUVEKĻI GILLETTE VENUS SIMPLY2 VIENREIZLIET.4 GAB.+2 GAB.,etop.lv,5.99 € - 6.09 €,3.59,,,https://cdn.etop.lv/products/7702018069316-328x328.png
PIENA DZĒRIENS MÜLLERMILCH ŠOKOLĀDES 400ML,etop.lv,,1.65,4.12,€/l,https://cdn.etop.lv/products/4025500132477-328x328.png
PIENA DZĒRIENS MÜLLERMILCH ZEMEŅU 400ML,etop.lv,,1.65,4.12,€/l,https://cdn.etop.lv/products/4025500135645-328x328.png
DESA TIP TOP AUKSTI KŪPINĀTA ŠĶĒLĒS 90G,etop.lv,,1.19,13.22,€/kg,https://cdn.etop.lv/products/4770118413554-328x328.png
TRIFEĻU KOLEKCIJA PŪRE 135G 16GAB,etop.lv,,6.99,51.78,€/kg,https://cdn.etop.lv/products/4751011195105-328x328.png
HIGIĒNISKĀS PAKETES ALWAYS DUO ULTRA SUPER PLUS 16GAB.,etop.lv,4.59 € - 4.99 €,2.99,,,https://cdn.etop.lv/products/8700216861069-328x328.png
GARDUMS SUŅIEM ADVENTUROS NUGGETS 90G,etop.lv,1.99 € - 2.02 €,1.29,14.33,€/kg,https://cdn.etop.lv/products/7613035516458-328x328.png
GARDUMS SUŅIEM ADVENTUROS STRĒMELES 90G,etop.lv,1.97 € - 1.99 €,1.29,14.33,€/kg,https://cdn.etop.lv/products/7613035516472-328x328.png
PIENA DZĒRIENS MÜLLERMILCH BANĀNU 400ML,etop.lv,,1.65,4.12,€/l,https://cdn.etop.lv/products/4025500135614-328x328.png
PIENS TIP TOP 2.5% 1L,etop.lv,,0.78,0.78,€/l,https://cdn.etop.lv/products/4751023451602-328x328.png
GARDUMS KAĶIEM DREAMIES AR VISTU 60G,etop.lv,,2.09,34.83,€/kg,https://cdn.etop.lv/products/5998749130834-328x328.png
ČIPSI PRINGLES AR BBQ GARŠU 165G,etop.lv,,2.39,14.48,€/kg,https://cdn.etop.lv/products/5053990161966-328x328.png
KAFIJA ŠĶĪSTOŠĀ NESCAFE STRONG METĀLA BUNDŽĀ 250G,etop.lv,10.99 € - 12.99 €,7.49,29.96,€/kg,https://cdn.etop.lv/products/7891000256831-328x328.png
SULAS DZĒRIENS TYMBARK ĀBOLU ARBŪZU 2L,etop.lv,2.89 € - 2.99 €,1.99,1.00,€/l,https://cdn.etop.lv/products/5900334009258-328x328.png
SULAS DZĒRIENS TYMBARK SARKANO MULTIVITAMĪNU 2L,etop.lv,2.99 € - 3.19 €,1.99,1.00,€/l,https://cdn.etop.lv/products/5900334015105-328x328.png
BARĪBA KAĶIEM KONS.GOURMET GOLD SAVOURY VISTA BURKĀNI 85G,etop.lv,,0.85,10.00,€/kg,https://cdn.etop.lv/products/7613035465664-328x328.png
BARĪBA KAĶIEM KONS.GOURMET GOLD SAVOURY LIELL.TOMĀTI 85,etop.lv,,0.85,,,https://cdn.etop.lv/products/7613035464032-328x328.png
GARŠVIELA SANTA MARIA GAĻAS KOPĒJĀ  290G,etop.lv,4.99 € - 5.39 €,4.29,14.79,€/kg,https://cdn.etop.lv/products/7311311017278-328x328.png
ŠOKOLĀDES BATONIŅŠ DAIM DUBULTAIS 56G,etop.lv,,1.85,33.04,€/kg,https://cdn.etop.lv/products/7310511257507-328x328.png
ŠOKOLĀDES BATONIŅŠ DAIM 28G,etop.lv,0.99 € - 1.19 €,0.69,24.64,€/kg,https://cdn.etop.lv/products/7622300335533-328x328.png
DEZODORANTS OLD SPICE BEARGLOVE ZĪM. VĪR. 50ML,etop.lv,4.09 € - 4.49 €,3.39,67.80,€/l,https://cdn.etop.lv/products/8700216884662-328x328.png
GARDUMS KAĶIEM DREAMIES AR LASI 60G,etop.lv,,2.09,34.83,€/kg,https://cdn.etop.lv/products/5998749130858-328x328.png
PIENS ALMA 2.5% 1L,etop.lv,,0.91,0.91,€/l,https://cdn.etop.lv/products/4740125120134-328x328.png
PUSSPĀRNI ĶEKAVA CĀĻU AUGŠDAĻA A KAT. SVAIGI FAS. 500G,etop.lv,,1.79,3.58,€/kg,https://cdn.etop.lv/products/4750303007294-328x328.png
VAFELES SELGA AR KOKOSRIEKSTU GARŠU 180G,etop.lv,1.59 € - 1.79 €,1.19,6.61,€/kg,https://cdn.etop.lv/products/4750007790294-328x328.png
DESIŅAS FOREVERS SALAMINI MINI PUSKŪPINĀTAS 450G,etop.lv,3.09 € - 3.39 €,2.49,5.53,€/kg,https://cdn.etop.lv/products/4751003400118-328x328.png
TOSTERMAIZE FAZER SĒKLU BAGĀTĪGĀ 450G,etop.lv,,1.84,4.09,€/kg,https://cdn.etop.lv/products/4750212902147-328x328.png
SKUVEKĻI GILLETTE BLUE 3 COMFORT VIENREIZLIET.VĪR. 6+2 GAB.,etop.lv,9.89 € - 10.75 €,6.59,,,https://cdn.etop.lv/products/7702018489978-328x328.png
BIEZENIS HIPP ĀBOLU BANĀNU AR CEPUMIEM 4+ 100G,etop.lv,1.65 € - 1.85 €,1.25,12.50,€/kg,https://cdn.etop.lv/products/9062300133728-328x328.png
BIEZENIS HIPP BUMBIERU ĀBOLU 4+ 100G,etop.lv,1.65 € - 1.85 €,1.25,12.50,€/kg,https://cdn.etop.lv/products/9062300133704-328x328.png
GRAUDU MAIZE LATVIJAS GRAUDU ŠĶIEDRVIELU 300G,etop.lv,1.24 € - 1.27 €,0.89,2.97,€/kg,https://cdn.etop.lv/products/4750192732222-328x328.png
DUŠAS ŽELEJA OLD SPICE BEARGLOVE VĪR. 2IN1 400ML,etop.lv,4.29 € - 4.69 €,3.59,8.98,€/l,https://cdn.etop.lv/products/8001090533869-328x328.png
DUŠAS ŽELEJA OLD SPICE WHITEWATER VĪR.400ML,etop.lv,4.29 € - 4.69 €,3.59,8.98,€/l,https://cdn.etop.lv/products/8700216856812-328x328.png
BIEZPUTRA 5 GRAUDU HIPP AR PLŪMĒM UN PROBIOTIKĀM 6+ 250G,etop.lv,4.19 € - 4.59 €,3.49,13.96,€/kg,https://cdn.etop.lv/products/9062300140061-328x328.png
MILTI HERKULESS KVIEŠU ĪPAŠIE KONDITOREJAS 1KG,etop.lv,,2.15,2.15,€/kg,https://cdn.etop.lv/products/4750121334046-328x328.png
TOMĀTU PASTA SPILVA 520G,etop.lv,2.89 € - 3.19 €,2.29,4.40,€/kg,https://cdn.etop.lv/products/4750022000323-328x328.png
SULAS DZĒRIENS CIDO MULTI 1L,etop.lv,1.89 € - 2.09 €,1.49,1.49,€/l,https://cdn.etop.lv/products/4750042002628-328x328.png
DRAŽEJAS SKAWA KORSARZ KOKOSS ŠOKOLĀDĒ 70G,etop.lv,0.85 € - 1.05 €,0.55,7.86,€/kg,https://cdn.etop.lv/products/5902978002428-328x328.png
MEDUS VINNIS DAŽĀDU ZIEDU 300G,etop.lv,3.39 € - 3.99 €,2.39,7.97,€/kg,https://cdn.etop.lv/products/4750241111220-328x328.png
DRAŽEJAS SKAWA CLOWN RIEKSTI ŠOKOLĀDĒ 70G,etop.lv,0.85 € - 1.05 €,0.55,7.86,€/kg,https://cdn.etop.lv/products/5902978002732-328x328.png
HIGIĒNISKĀS PAKETES ALWAYS DUO ULTRA NORMAL PLUS 20GAB.,etop.lv,4.59 € - 4.99 €,2.99,,,https://cdn.etop.lv/products/8700216171311-328x328.png
KEFĪRS LIMBAŽU PIENS 2.5% 1KG,etop.lv,,0.99,0.99,€/kg,https://cdn.etop.lv/products/4750025120011-328x328.png
SAULESPUĶU SĒKLAS Y.E.S. STRĪPAINĀS CEPTAS 150G,etop.lv,1.29 € - 1.49 €,0.99,6.60,€/kg,https://cdn.etop.lv/products/4770266129598-328x328.png
BEKONS NOO BROKASTU 135G,etop.lv,,2.19,16.22,€/kg,https://cdn.etop.lv/products/4740574080553-328x328.png
SALAMI NOO VASAĻU VĀRĪTA ŠĶĒLĒS 105G,etop.lv,,1.79,17.05,€/kg,https://cdn.etop.lv/products/4740574009820-328x328.png
MILTU MAISĪJUMS DOBELE PICA 400G,etop.lv,,1.09,2.72,€/kg,https://cdn.etop.lv/products/4750020040420-328x328.png
MILTU MAISĪJUMS DOBELE RAUGA PANKŪKĀM 500G,etop.lv,1.89 € - 2.09 €,1.49,2.98,€/kg,https://cdn.etop.lv/products/4750020040314-328x328.png
BATONIŅŠ KINDER PINGUIN 30G,etop.lv,,0.79,26.33,€/kg,https://cdn.etop.lv/products/4008400290126-328x328.png
KONSERVI MAKREĻU FILEJAS KAIJA TOMĀTU MĒRCĒ 170G,etop.lv,2.79 € - 3.09 €,2.19,12.88,€/kg,https://cdn.etop.lv/products/4751007730907-328x328.png
KONSERVI MAKREĻU FILEJAS KAIJA EĻĻĀ 170G,etop.lv,2.79 € - 3.09 €,2.19,12.88,€/kg,https://cdn.etop.lv/products/4751007730723-328x328.png
ČIPSI ESTRELLA AR AROMĀTISKU DIĻĻU GARŠU 130G,etop.lv,2.09 € - 2.29 €,1.69,13.00,€/kg,https://cdn.etop.lv/products/4779028345788-328x328.png
KOKOSRIEKSTU PIENS SANTA MARIA LIESAIS 250ML,etop.lv,,2.99,11.96,€/l,https://cdn.etop.lv/products/7311312005465-328x328.png
UZKODA ESTRELLA POM BEAR AR SKĀBA KRĒJUMA GARŠU 65G,etop.lv,1.59 € - 1.79 €,1.19,18.31,€/kg,https://cdn.etop.lv/products/4779028346280-328x328.png
ČIPSI ESTRELLA AR BEKONA GARŠU 130G,etop.lv,2.09 € - 2.29 €,1.69,13.00,€/kg,https://cdn.etop.lv/products/4779028345801-328x328.png
PAPĪRA DVIELIS TIP TOP 2KĀRTAS 1RULLIS 400 LAPAS,etop.lv,,3.99,,,https://cdn.etop.lv/products/4751023451879-328x328.png
KONFEKŠU KĀRBA PERGALE AR BRENDIJU 190G,etop.lv,3.59 € - 3.89 €,2.99,15.74,€/kg,https://cdn.etop.lv/products/4770179110096-328x328.png
KONFEKŠU KĀRBA PERGALE AR ĶIRŠU LIĶIERI 190G,etop.lv,3.59 € - 3.89 €,2.99,15.74,€/kg,https://cdn.etop.lv/products/4770179110126-328x328.png
DESIŅAS RĪGAS MIESNIEKS MĀRTIŅA 300G,etop.lv,,2.99,9.97,€/kg,https://cdn.etop.lv/products/4750174000936-328x328.png
KONFEKŠU KĀRBA PRALINES 400G,etop.lv,5.49 € - 5.89 €,4.79,11.98,€/kg,https://cdn.etop.lv/products/9002859037580-328x328.png
BARĪBA KAĶIEM KONS.GOURMET GOLD MELTING HEART AR VISTU 85G,etop.lv,0.79 € - 0.99 €,0.49,5.76,€/kg,https://cdn.etop.lv/products/8445290502599-328x328.png
SALD. PICA DR. OETKER FELICIANA AR SALAMI UN ČORIZO 320G,etop.lv,4.39 € - 4.49 €,2.49,7.78,€/kg,https://cdn.etop.lv/products/5900437007151-328x328.png
MUSLI BATONIŅŠ HERKULESS AR ŠOKOLĀDI UN CEPUMIEM 25G,etop.lv,0.48 € - 0.59 €,0.35,14.00,€/kg,https://cdn.etop.lv/products/4750020001636-328x328.png
BIEZPIENA SIERIŅŠ JEPPI AR BISKVĪTA KRĒMA GARŠU 38G,etop.lv,,0.19,5.00,€/kg,https://cdn.etop.lv/products/47463141-328x328.png
BIEZPIENA SIERIŅŠ JEPPI AR KRĒMA BRULĒ GARŠAS PILDĪJUMU 38G,etop.lv,,0.19,5.00,€/kg,https://cdn.etop.lv/products/47464148-328x328.png
TĒJA ZĀĻU HERBITUM AR SMILTSĒRK.UN KUMELĪŠU ZIEDIEM 2GX20,etop.lv,2.09 € - 2.29 €,1.69,,,https://cdn.etop.lv/products/4770161102061-328x328.png
TĒJA ZĀĻU HERBITUM AR MĀRSILU UN KUMELĪŠU ZIEDIEM 2GX20,etop.lv,2.09 € - 2.29 €,1.69,,,https://cdn.etop.lv/products/4770161102085-328x328.png
DESIŅAS BIOVELA STIX KABANOSSI AR SIERU KAR. KŪPI. 100G,etop.lv,1.89 € - 2.09 €,1.49,14.90,€/kg,https://cdn.etop.lv/products/4770081176715-328x328.png
DESIŅAS BIOVELA STIX KABANOSSI KAR. KŪP. 100G,etop.lv,1.89 € - 2.09 €,1.49,14.90,€/kg,https://cdn.etop.lv/products/4770081176708-328x328.png
DESIŅAS BIOVELA STIX KABANOSSI VISTAS KAR. KŪP.100G,etop.lv,1.89 € - 2.09 €,1.49,14.90,€/kg,https://cdn.etop.lv/products/4770081177620-328x328.png
SAUSIŅI SIGULDAS MAIZNIEKS MINI AR ROZĪNĒM 200G,etop.lv,1.29 € - 1.49 €,0.99,4.95,€/kg,https://cdn.etop.lv/products/4750432020539-328x328.png
BIEZPUTRA KUKURŪZAS PĀRSLU HIPP 100% 4+ 200G,etop.lv,4.19 € - 4.59 €,3.49,17.45,€/kg,https://cdn.etop.lv/products/9062300139935-328x328.png
KONSERVI ŠPROTES TIP TOP ELĻĀ KŪPINĀTAS 240G EO,etop.lv,,1.95,8.12,€/kg,https://cdn.etop.lv/products/4751023451893-328x328.png
KONSERVI MAKRELES TIP TOP TOMĀTU MĒRCĒ 240G EO,etop.lv,,2.39,9.96,€/kg,https://cdn.etop.lv/products/4751023451886-328x328.png
ZIEPES PALMOLIVE AR OLĪVU EKSTR. ZAĻAS 90G,etop.lv,0.89 € - 1.09 €,0.59,6.56,€/kg,https://cdn.etop.lv/products/8693495033985-328x328.png
KONSERVI SKUMBRIJA TIP TOP EĻĻĀ 240G EO,etop.lv,,2.39,9.96,€/kg,https://cdn.etop.lv/products/4751023451909-328x328.png
KĀPOSTI DIMDIŅI ŠTOVĒTI AR KARAMELIZĒTIEM SĪPOLIEM 500G PAC.,etop.lv,1.79 € - 1.99 €,1.39,2.78,€/kg,https://cdn.etop.lv/products/4751001623960-328x328.png
AUZU BIEZPUTRA HERKULESS AR ZEMEŅU GAB. 35G,etop.lv,0.62 € - 0.82 €,0.32,9.14,€/kg,https://cdn.etop.lv/products/4750020002176-328x328.png
KAFIJAS KAPSULAS NESCAFE DG FLAT WHITE 187.2G,etop.lv,,8.69,46.42,€/kg,https://cdn.etop.lv/products/7613036595735-328x328.png
SALD. MINTAJAS FIL. FINDUS FISH AND CHIPS NŪJIŅAS 364G,etop.lv,,6.79,18.65,€/kg,https://cdn.etop.lv/products/3599741003359-328x328.png
SIERS DŽIUGAS RĪVĒTS 40% 100G,etop.lv,,2.19,21.90,€/kg,https://cdn.etop.lv/products/4770299046152-328x328.png
BALTMAIZE DRUVA ZELTA MĀKOŅMAIZE  450G,etop.lv,1.19 € - 1.39 €,0.89,1.98,€/kg,https://cdn.etop.lv/products/4750212903021-328x328.png
ŠAMPŪNS ELSEVE COLOR VIVE 400ML,etop.lv,,7.79,19.48,€/l,https://cdn.etop.lv/products/3600520834191-328x328.png
ZOBU PASTA ELMEX CHILDREN BĒRNIEM 0-6 GADI 50ML,etop.lv,,5.29,105.80,€/l,https://cdn.etop.lv/products/4007965560101-328x328.png
GARŠVIELA SANTA MARIA KARTUPEĻIEM 350G,etop.lv,4.67 € - 5.07 €,3.97,11.34,€/kg,https://cdn.etop.lv/products/7311311017261-328x328.png
SĀLS SANTA MARIA ĶIPLOKU 40G,etop.lv,1.09 € - 1.29 €,0.79,19.75,€/kg,https://cdn.etop.lv/products/6418474118314-328x328.png
GARŠVIELA SANTA MARIA KOTLETĒM 28G,etop.lv,1.09 € - 1.29 €,0.79,28.21,€/kg,https://cdn.etop.lv/products/6418474149479-328x328.png
GARŠVIELA SANTA MARIA GARŠAUGI UN ĶIPLOKI GAĻAI 20G,etop.lv,1.09 € - 1.29 €,0.79,39.50,€/kg,https://cdn.etop.lv/products/6418474148922-328x328.png
GARŠVIELA SANTA MARIA KARIJS DZELTENAIS VISTAI 24G,etop.lv,1.09 € - 1.29 €,0.79,32.92,€/kg,https://cdn.etop.lv/products/6418474146584-328x328.png
SAUSĀS BROKASTIS OHO AR KAKAO 600G,etop.lv,3.39 € - 3.55 €,2.59,4.32,€/kg,https://cdn.etop.lv/products/4770149203735-328x328.png
PUSSPĀRNI ĶEKAVA LIELISKIE CĀĻA 500G,etop.lv,,3.99,7.98,€/kg,https://cdn.etop.lv/products/4750303000660-328x328.png
BARĪBA KAĶIEM KONS.FELIX SENSATIONS GAĻAS IZLASE 85GX4,etop.lv,,2.35,,,https://cdn.etop.lv/products/7613039923016-328x328.png
BARĪBA KAĶIEM KONS.FELIX SENSATIONS JELLIES ZIVJU IZL. 85GX4,etop.lv,,2.35,,,https://cdn.etop.lv/products/7613039917626-328x328.png
BARĪBA KAĶIEM KONS.FELIX SENSATIONS SAUCES GAĻAS IZL.85GX4,etop.lv,,2.35,,,https://cdn.etop.lv/products/7613039916629-328x328.png
AUTIŅBIKSĪTES PAMPERS PANTS S3 6-11KG 56GAB,etop.lv,,16.99,1.54,€/kg,https://cdn.etop.lv/products/8006540068663-328x328.png
AUTIŅBIKSĪTES PAMPERS PANTS S5 12-17KG 42GAB,etop.lv,,17.99,1.06,€/kg,https://cdn.etop.lv/products/8006540068960-328x328.png
ZEĶUBIKSES SIEVIEŠU VOILA VANISE 20 DEN 5653 NATURALE 2,etop.lv,1.82 € - 2.02 €,1.42,,,https://cdn.etop.lv/products/4750160565371-328x328.png
ZEĶUBIKSES SIEVIEŠU VOILA VANISE 20 DEN 5653 NERO 2,etop.lv,1.82 € - 2.02 €,1.42,,,https://cdn.etop.lv/products/4750160565319-328x328.png
JOGURTS LIMBAŽU PIENS PERSIKU 320G,etop.lv,,0.99,3.09,€/kg,https://cdn.etop.lv/products/4750025901849-328x328.png
ZEMESRIEKSTI ALIS CO NELOBĪTI 500G,etop.lv,2.49 € - 2.79 €,1.89,3.78,€/kg,https://cdn.etop.lv/products/4750195016008-328x328.png
PISTĀCIJAS ALIS CO GRAUZDĒTAS UN SĀLĪTAS 200G,etop.lv,4.69 € - 5.09 €,3.99,19.95,€/kg,https://cdn.etop.lv/products/4750195008034-328x328.png
GARŠVIELA SANTA MARIA GAĻAI PIKANTĀ 20G,etop.lv,1.09 € - 1.29 €,0.79,39.50,€/kg,https://cdn.etop.lv/products/6418474118420-328x328.png
KAFIJA MALTA MERRILD IN CUP 500G,etop.lv,,13.99,27.98,€/kg,https://cdn.etop.lv/products/8000070060333-328x328.png
KRĒMS KĀRUMS SALDĀ KRĒJUMA AR VANIĻAS GARŠU 150G,etop.lv,,0.99,6.60,€/kg,https://cdn.etop.lv/products/4750050010059-328x328.png
KRĒMS KĀRUMS SALDĀ KRĒJUMA AR ŠOKOLADES GARŠU 150G,etop.lv,,0.99,6.60,€/kg,https://cdn.etop.lv/products/4750050010066-328x328.png
GARŠVIELA SANTA MARIA ZIVĪM AR CITRONU 23G,etop.lv,1.45 € - 1.65 €,1.05,45.65,€/kg,https://cdn.etop.lv/products/6418474118369-328x328.png
GARŠVIELA SANTA MARIA MALTAI GAĻAI 30G,etop.lv,1.09 € - 1.29 €,0.79,26.33,€/kg,https://cdn.etop.lv/products/6418474118352-328x328.png
GARŠVIELA SANTA MARIA VISTAS ĒDIENIEM 30G,etop.lv,1.05 € - 1.25 €,0.75,25.00,€/kg,https://cdn.etop.lv/products/6418474118338-328x328.png
KONSERVI RGK CŪKGAĻA SAUTĒTA 250G,etop.lv,,1.89,7.56,€/kg,https://cdn.etop.lv/products/4751005452993-328x328.png
KONSERVI PASTĒTE RGK AKNU 250G,etop.lv,,1.69,6.76,€/kg,https://cdn.etop.lv/products/4751005453013-328x328.png
BATONIŅŠ KINDER MAXI KING 35G,etop.lv,,0.89,25.43,€/kg,https://cdn.etop.lv/products/4008400553023-328x328.png
KAFIJA ŠĶĪSTOŠĀ NESCAFE CLASSIC 2G 1GAB,etop.lv,0.49 € - 0.69 €,0.19,95.00,€/kg,https://cdn.etop.lv/products/5998710984589-328x328.png
ZEMESRIEKSTI ALIS CO LOBĪTI 500G,etop.lv,2.89 € - 3.19 €,1.99,3.98,€/kg,https://cdn.etop.lv/products/4750195014783-328x328.png
ŠĶILTAVAS TIP TOP ELEKTRONISKĀS,etop.lv,,0.41,,,https://cdn.etop.lv/products/4751010890056-328x328.png
SAULESPUĶU SĒKLAS Y.E.S STRĪPAINĀS SĀĻĀS 150G,etop.lv,1.29 € - 1.49 €,0.99,6.60,€/kg,https://cdn.etop.lv/products/4770266129611-328x328.png
DESA JELGAVA KRAKOVAS 450G,etop.lv,,3.45,7.67,€/kg,https://cdn.etop.lv/products/4751002201730-328x328.png
DESA JELGAVA KANTVURSTA 280G,etop.lv,3.09 € - 3.39 €,2.49,8.89,€/kg,https://cdn.etop.lv/products/4751002201792-328x328.png
BARĪBA SUŅIEM KONS.PEDIGREE AR CĀLI.DĀRZEŅIEM.LIELL. 100GX4,etop.lv,2.79 € - 2.89 €,1.89,,,https://cdn.etop.lv/products/4770608259365-328x328.png
RAUDZĒTS PIENA PRODUKTS LAKTO SMILTSĒRKŠĶU 450G,etop.lv,,1.79,3.98,€/kg,https://cdn.etop.lv/products/4750025110616-328x328.png
VAFELES SELGA AR ŠOKOLĀDES GARŠU 180G,etop.lv,1.59 € - 1.79 €,1.19,6.61,€/kg,https://cdn.etop.lv/products/4750007817809-328x328.png
VAFELES SELGA AR CITRONA GARŠU 180G,etop.lv,1.59 € - 1.79 €,1.19,6.61,€/kg,https://cdn.etop.lv/products/4750007817762-328x328.png
TOMĀTU PASTA SPILVA 265G,etop.lv,,1.99,7.51,€/kg,https://cdn.etop.lv/products/4750022000224-328x328.png
TOMĀTU MĒRCE SPILVA ĶIPLOKU 510G,etop.lv,2.09 € - 2.29 €,1.69,3.31,€/kg,https://cdn.etop.lv/products/4750022017116-328x328.png
TOMĀTU MĒRCE SPILVA ŠAŠLIKU 510G,etop.lv,2.09 € - 2.29 €,1.69,3.31,€/kg,https://cdn.etop.lv/products/4750022012111-328x328.png
SALĀTI SPILVA GRILA 530G,etop.lv,3.09 € - 3.39 €,2.49,4.70,€/kg,https://cdn.etop.lv/products/4750022190109-328x328.png
KABAČU SPILVA KAVIĀRS 530G,etop.lv,3.09 € - 3.39 €,2.49,4.70,€/kg,https://cdn.etop.lv/products/4750022138095-328x328.png
BISKVĪTKŪKA BARNI AR ŠOKOLĀDES PILDĪJUMU 30G,etop.lv,0.69 € - 0.89 €,0.39,13.00,€/kg,https://cdn.etop.lv/products/5906747314118-328x328.png
BISKVĪTKŪKA BARNI AR PIENA PILDĪJUMU 30G,etop.lv,0.69 € - 0.89 €,0.39,13.00,€/kg,https://cdn.etop.lv/products/5906747318345-328x328.png
SALAMI BIOVELA AUKSTI KŪPINĀTA ŠĶĒLĒS 110G,etop.lv,1.59 € - 1.79 €,1.19,10.82,€/kg,https://cdn.etop.lv/products/4770081165313-328x328.png
MAJONĒZE SPILVA ROSOLA 250G,etop.lv,1.29 € - 1.49 €,0.99,3.96,€/kg,https://cdn.etop.lv/products/4750022045508-328x328.png
PUTRA RĪSU ANNELE AR ZEMENĒM 200G,etop.lv,,1.29,6.45,€/kg,https://cdn.etop.lv/products/4770265045271-328x328.png
ČIPSI OHO CROCODILE AR KEČUPA GARŠU 50G,etop.lv,0.79 € - 0.99 €,0.49,9.80,€/kg,https://cdn.etop.lv/products/4770149205586-328x328.png
BIEZPIENS VALMIERA 5% 180G,etop.lv,,0.99,5.50,€/kg,https://cdn.etop.lv/products/4750074006823-328x328.png
VAFELES SELGA AR LAZDU RIEKSTU GARŠU 180G,etop.lv,1.59 € - 1.79 €,1.19,6.61,€/kg,https://cdn.etop.lv/products/4750007848209-328x328.png
PUTRA RĪSU ANNELE AR ĶIRŠIEM 200G,etop.lv,,1.29,6.45,€/kg,https://cdn.etop.lv/products/4770265044175-328x328.png
PUTRA RĪSU ANNELE AR APRIKOZĒM 200G,etop.lv,,1.29,6.45,€/kg,https://cdn.etop.lv/products/4770265044007-328x328.png
CEPUMI MILKA MINIS AR ŠOKOLĀDI 150G,etop.lv,2.49 € - 2.79 €,1.89,12.60,€/kg,https://cdn.etop.lv/products/7622300441715-328x328.png
KREKERI RĪSU HIPP AR MELLEŅU GARŠU 8+ 30G,etop.lv,2.49 € - 2.79 €,1.89,63.00,€/kg,https://cdn.etop.lv/products/9062300132684-328x328.png
AUKSTĀ GAĻA ĀDAŽI 450G,etop.lv,,2.39,5.31,€/kg,https://cdn.etop.lv/products/4751015680874-328x328.png
SIĻĶU FILEJA VIČI TRADICIONĀLĀ 240G,etop.lv,2.59 € - 2.89 €,1.99,8.29,€/kg,https://cdn.etop.lv/products/4770190035781-328x328.png
OLAS TIP TOP KŪTĪ DĒTAS NR.2 A ML 10GAB.,etop.lv,,2.39,,,https://cdn.etop.lv/products/4751023452425-328x328.png
KOŠĻĀJAMĀ GUMIJA ORBIT REFRESHERS TROPICAL BOTTLE 30GAB,etop.lv,,4.29,,,https://cdn.etop.lv/products/4009900540551-328x328.png
PIENA ŠOKOLĀDE MILKA STRAWBERRY 100G,etop.lv,2.09 € - 2.29 €,1.69,16.90,€/kg,https://cdn.etop.lv/products/7622200007332-328x328.png
TUMŠĀ ŠOKOLĀDE PERGALE 85G,etop.lv,,2.69,31.65,€/kg,https://cdn.etop.lv/products/4770179994719-328x328.png
PIENA ŠOKOLĀDE PERGALE 85G,etop.lv,,2.49,29.29,€/kg,https://cdn.etop.lv/products/4770179994603-328x328.png
D ENERĢIJAS DZĒR.CULT BLUEBERRY COCONUT 500ML CAN,etop.lv,,1.55,3.10,€/l,https://cdn.etop.lv/products/4770477232650-328x328.png
SALD. BAGETE LATVIJAS MAIZNIEKS AR ĶIPLOKU PIEDEVU 175G,etop.lv,1.69 € - 1.89 €,1.29,7.37,€/kg,https://cdn.etop.lv/products/4740086005556-328x328.png
SALD. BAGETE LATVIJAS MAIZNIEKS AR ZAĻUMIEM 175G,etop.lv,1.69 € - 1.89 €,1.29,7.37,€/kg,https://cdn.etop.lv/products/4740086005563-328x328.png
ZEĶUBIKSES SIEVIEŠU VOILA MAXI 20 DEN 5840 NATURALE 5,etop.lv,1.55 € - 1.75 €,1.15,,,https://cdn.etop.lv/products/4750160584037-328x328.png
ZEĶUBIKSES SIEVIEŠU VOILA MAXI 20 DEN 5840 NATURALE 6,etop.lv,1.55 € - 1.75 €,1.15,,,https://cdn.etop.lv/products/4750160584044-328x328.png
