title,store,original_price,current_price,unit_price,unit,image_url
Kaus. siers DZINTARS ceptu sīp. -gail. 200g (8.95 €/kg); (11.75 €/kg),maxima.lv,,1.79,8.95,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//kaus-siers-dzintars-ceptu-sip-gail-200g-00067-0914152610.png?1789388770
"Piens RASĒNS UHT 1,5% 200ml (2.95 €/l); (3.95 €/l)",maxima.lv,,0.59,2.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//piens-rasens-uht-1-5-200ml-00068-0914152610.png?1789388770
Biezp. ar skābo krēj. Protein BALTAIS 500g (4.78 €/kg); (5.98 €/kg),maxima.lv,,2.39,4.78,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//biezp-ar-skabo-krej-protein-baltais-500g-00070-0914152610.png?1789388770
Deserts KĀRUMS Pann. Cotta mang. mar. 140g (4.93 €/kg); (9.21 €/kg),maxima.lv,,0.69,4.93,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//deserts-karums-pann-cotta-mang-mar-140g-00077-0914152610.png?1789388770
Deserts KĀRUMS Panna Cotta ķiršu 140g (4.93 €/kg); (9.21 €/kg),maxima.lv,,0.69,4.93,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//deserts-karums-panna-cotta-kirsu-140g-00078-0914152610.png?1789388770
Deserts KĀRUMS Panna Cotta zemeņu 140g (4.93 €/kg); (9.21 €/kg),maxima.lv,,0.69,4.93,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//deserts-karums-panna-cotta-zemenu-140g-00079-0914152607.png?1789388767
Skābais krēms TUKUMA 20% 400g plēvē (2.48 €/kg); (3.38 €/kg),maxima.lv,,0.99,2.48,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//skabais-krems-tukuma-20-400g-pleve-00090-0914152607.png?1789388767
"Kefīrs LIMBAŽU 2,5% 1,5kg (1.13 €/kg); (1.66 €/kg)",maxima.lv,,1.69,1.13,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//kefirs-limbazu-2-5-1-5kg-00093-0914152607.png?1789388767
Raudz. piena prod. LAKTO klasisk. 450g (3.09 €/kg); (3.98 €/kg),maxima.lv,,1.39,3.09,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//raudz-piena-prod-lakto-klasisk-450g-00099-0914152604.png?1789388764
Raudz. piena prod. LAKTO smiltsērk. 450g (3.09 €/kg); (3.98 €/kg),maxima.lv,,1.39,3.09,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//raudz-piena-prod-lakto-smiltserk-450g-00100-0914152604.png?1789388764
Kausētais siers DZINTARS ar barav. 200g (8.95 €/kg); (11.75 €/kg),maxima.lv,,1.79,8.95,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//kausetais-siers-dzintars-ar-barav-200g-00101-0914152604.png?1789388764
Skābais krējums VALMIERA 20% 450g (4.42 €/kg); (5.31 €/kg),maxima.lv,,1.99,4.42,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//skabais-krejums-valmiera-20-450g-00102-0914152604.png?1789388764
Biezpiens 5% VALMIERAS 180 g (6.61 €/kg); (8.61 €/kg),maxima.lv,,1.19,6.61,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//biezpiens-5-valmieras-180-g-00105-0914152604.png?1789388764
Biezpiens 9% VALMIERAS 180 g (6.61 €/kg); (8.83 €/kg),maxima.lv,,1.19,6.61,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//biezpiens-9-valmieras-180-g-00106-0914152604.png?1789388764
Saldais krējums RASA 35% 200ml (6.95 €/kg); (8.45 €/kg),maxima.lv,,1.39,6.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//saldais-krejums-rasa-35-200ml-00109-0914152604.png?1789388764
Skābais krējums JAUNPILS ZELTA 20% 400g (4.23 €/kg); (5.98 €/kg),maxima.lv,,1.69,4.22,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//skabais-krejums-jaunpils-zelta-20-400g-00110-0914152604.png?1789388764
"Piens RASĒNS karameļu 1,5% 200ml (2.95 €/l); (3.95 €/l)",maxima.lv,,0.59,2.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//piens-rasens-karamelu-1-5-200ml-00111-0914152604.png?1789388764
"Piens RASĒNS šokolādes 1,5% 200ml (2.95 €/l); (3.95 €/l)",maxima.lv,,0.59,2.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//piens-rasens-sokolades-1-5-200ml-00112-0914152604.png?1789388764
"Piens RASĒNS banānu 1,5% 200ml (2.95 €/l); (3.95 €/l)",maxima.lv,,0.59,2.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//piens-rasens-bananu-1-5-200ml-00113-0914152606.png?1789388766
"Piens RASĒNS zemeņu 1,5% 200ml (2.95 €/l); (3.95 €/l)",maxima.lv,,0.59,2.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//piens-rasens-zemenu-1-5-200ml-00114-0914152606.png?1789388766
Piena dzēriens MULLERMILCH ar zem.  400g (2.98 €/kg); (4.13 €/kg),maxima.lv,,1.19,2.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//piena-dzeriens-mullermilch-ar-zem-400g-00115-0914152606.png?1789388766
Piena dzēriens MULLERMILCH banānu 400g (2.98 €/kg); (4.13 €/kg),maxima.lv,,1.19,2.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//piena-dzeriens-mullermilch-bananu-400g-00116-0914152606.png?1789388766
Piena dzēriens MULLERMILCH šokolād.  400g (2.98 €/kg); (4.13 €/kg),maxima.lv,,1.19,2.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//piena-dzeriens-mullermilch-sokolad-400g-00117-0914152606.png?1789388766
Jogurts GRIEĶU bez piedevām 400g (3.73 €/kg); (4.38 €/kg),maxima.lv,,1.49,3.72,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//jogurts-grieku-bez-piedevam-400g-00120-0914152606.png?1789388766
Piena dz. MULLERMILCH kokosr. pistāc.  400g (2.98 €/kg); (4.13 €/kg),maxima.lv,,1.19,2.98,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//piena-dz-mullermilch-kokosr-pistac-400g-00121-0914152606.png?1789388766
Raudz. piena prod. LAKTO mell. av.  450g (3.09 €/kg); (3.98 €/kg),maxima.lv,,1.39,3.09,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//raudz-piena-prod-lakto-mell-av-450g-00122-0914152606.png?1789388766
Biskv.  batoniņi KINDER MAXI KING 3x35g (18.95 €/kg); (28.48 €/kg),maxima.lv,,1.99,56.86,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//biskv-batonini-kinder-maxi-king-3x35g-00123-0914152606.png?1789388766
Raudz. piena prod. LAKTO m. zem.  450g (3.09 €/kg); (3.98 €/kg),maxima.lv,,1.39,3.09,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/09/14//raudz-piena-prod-lakto-m-zem-450g-00124-0914152606.png?1789388766
Dušas želeja OLD SPICE Whitewater 400ml (8.72 €/l); (9.47 €/l),maxima.lv,,3.49,8.72,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dusas-zeleja-old-spice-whitewater-400ml-00007-0505113542.png?1777970142
Tr. mazg. līdz. FAIRY Lemon 900ml (3.32 €/l); (3.99 €/l),maxima.lv,,2.99,3.32,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tr-mazg-lidz-fairy-lemon-900ml-00010-0721164023.png?1784641223
Trauku mazg. maš. tīrīš. līdz SOMAT 3 m. r.  (1.76 €/gab); (2896.67 €/gab),maxima.lv,,5.29,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//trauku-mazg-mas-tiris-lidz-somat-3-m-r-00013-0505113529.png?1777970129
Tr. mazg. līdz. FAIRY Pomergranate 900ml (3.32 €/l); (5.54 €/l),maxima.lv,,2.99,3.32,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tr-mazg-lidz-fairy-pomergranate-900ml-00016-0721164023.png?1784641223
Tualetes papīrs GRITE Blossom 3k.  8r.  (0.37 €/gab); (0.59 €/gab),maxima.lv,,2.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tualetes-papirs-grite-blossom-3k-8r-00019-0505113529.png?1777970129
Tīr. līdz.  KVADRO kaļķ.  rūsas noņ.  700ml (4.84 €/l); (7.13 €/l),maxima.lv,,3.39,4.84,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tir-lidz-kvadro-kalk-rusas-non-700ml-00026-0519110519.png?1779177919
Tīr. līdz. cepeškr. grila&plīt. KVADRO 700ml (5.13 €/l); (7.79 €/l),maxima.lv,,3.59,5.13,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tir-lidz-cepeskr-grila-plit-kvadro-700ml-00027-0505113529.png?1777970129
Roku kr.  NIVEA Aloe Vera&Jojoba Oil 75ml (30.53 €/l); (50.53 €/l),maxima.lv,,2.29,30.53,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//roku-kr-nivea-aloe-vera-jojoba-oil-75ml-00030-0505113529.png?1777970129
Ikd. ieliktn. LIBRESSE Normal Multi 58gab.  (0.04 €/gab); (0.06 €/gab),maxima.lv,,2.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//ikd-ieliktn-libresse-normal-multi-58gab-00036-0505113529.png?1777970129
Dušas želeja L'ANGELICA kokosr.  500ml (7.18 €/l); (10.98 €/l),maxima.lv,,3.59,7.18,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dusas-zeleja-l-angelica-kokosr-500ml-00038-0505113529.png?1777970129
Mazg. līdz.  JOHNSON'S Top-to-Toe 500ml (7.98 €/l); (13.18 €/l),maxima.lv,,3.99,7.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//mazg-lidz-johnson-s-top-to-toe-500ml-00041-0505113532.png?1777970132
Mitrinošs gēls GARNIER Aloe sejai 50ml (99.80 €/l); (175.80 €/l),maxima.lv,,4.99,99.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//mitrinoss-gels-garnier-aloe-sejai-50ml-00043-0505113532.png?1777970132
Protēžu fiks. krēms COREGA Gum Care 40g (124.75 €/kg); (189.75 €/kg),maxima.lv,,4.99,124.75,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//protezu-fiks-krems-corega-gum-care-40g-00053-0505113532.png?1777970132
Sejas kr. L'OREAL Hyaluron Spec. dien. 50ml (149.80 €/l); (259.80 €/l),maxima.lv,,7.49,149.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//sejas-kr-l-oreal-hyaluron-spec-dien-50ml-00055-0505113532.png?1777970132
Acu kr. L'OREAL Hyaluron Specialist 15ml (499.33 €/l); (866.00 €/l),maxima.lv,,7.49,499.33,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//acu-kr-l-oreal-hyaluron-specialist-15ml-00057-0505113532.png?1777970132
Maska GARNIER Hyaluronic Aloe salvete (2.29 €/gab); (3850.00 €/gab),maxima.lv,,2.29,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//maska-garnier-hyaluronic-aloe-salvete-00061-0505113532.png?1777970132
Mutes skal. līdz. LISTERINE Mild Taste 1L (6.49 €/l); (10.99 €/l),maxima.lv,,6.49,6.49,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//mutes-skal-lidz-listerine-mild-taste-1l-00069-0505113532.png?1777970132
Dezinfekc. līdz. KVADRO 70% etanols 700ml (5.70 €/l); (8.56 €/l),maxima.lv,,3.99,5.70,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dezinfekc-lidz-kvadro-70-etanols-700ml-00072-0505113532.png?1777970132
Micel. ūd. GARNIER Hyaluronic Aloe 400ml (14.97 €/l); (27.98 €/l),maxima.lv,,5.99,14.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//micel-ud-garnier-hyaluronic-aloe-400ml-00074-0505113532.png?1777970132
Dušas želeja NIVEA Care&Apricot 500ml (7.98 €/l); (13.58 €/l),maxima.lv,,3.99,7.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dusas-zeleja-nivea-care-apricot-500ml-00076-0505113532.png?1777970132
Lūpu balzams DZINTARS Dubulti aizsarg. 4g (572.50 €/gab); (897.50 €/gab),maxima.lv,,2.29,572.50,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//lupu-balzams-dzintars-dubulti-aizsarg-4g-00077-0505113543.png?1777970143
Toniks DZINTARS Roja mitrin. sejai 200ml (24.95 €/l); (38.45 €/l),maxima.lv,,4.99,24.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//toniks-dzintars-roja-mitrin-sejai-200ml-00082-0505113544.png?1777970144
Sejas krēms DZINTARS Roja mitrinošs 50ml (155.80 €/l); (239.80 €/l),maxima.lv,,7.79,155.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//sejas-krems-dzintars-roja-mitrinoss-50ml-00083-0505113544.png?1777970144
Sejas krēms DZINTARS Roja barojošs 50ml (169.80 €/l); (259.80 €/l),maxima.lv,,8.49,169.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//sejas-krems-dzintars-roja-barojoss-50ml-00084-0505113544.png?1777970144
Mazg. līdz. grīdai VICI Spring Blossom 1L (2.39 €/l); (3.19 €/l),maxima.lv,,2.39,2.39,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//mazg-lidz-gridai-vici-spring-blossom-1l-00087-0505113544.png?1777970144
Traipu tīr. līdz. MAYERI pre-wash 250ml (12.76 €/l); (19.96 €/l),maxima.lv,,3.19,12.76,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//traipu-tir-lidz-mayeri-pre-wash-250ml-00096-0505113544.png?1777970144
Veļas mazg. lap. DR. BECKMANN Color 25m. r.  (0.20 €/gab); (0.28 €/gab),maxima.lv,,4.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//velas-mazg-lap-dr-beckmann-color-25m-r-00098-0505113544.png?1777970144
Ķermeņa skrubis BIO2YOU Kafija 200ml (19.95 €/l); (40.95 €/l),maxima.lv,,3.99,19.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//kermena-skrubis-bio2you-kafija-200ml-00106-0505113544.png?1777970144
Tualetes bloks SANO Lavender 55g (39.82 €/kg); (58.00 €/kg),maxima.lv,,2.19,39.82,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tualetes-bloks-sano-lavender-55g-00107-0505113544.png?1777970144
Tīrīšanas līdz. KVADRO universālais 700ml (3.70 €/l); (5.70 €/l),maxima.lv,,2.59,3.70,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tirisanas-lidz-kvadro-universalais-700ml-00111-0505113535.png?1777970135
Dez. NIVEA Black&White Inv. zīm. siev. 50ml (59.80 €/l); (115.80 €/l),maxima.lv,,2.99,59.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dez-nivea-black-white-inv-zim-siev-50ml-00113-0505113535.png?1777970135
Dez. NIVEA Men Black&White Orig. zīm. 50ml (59.80 €/l); (115.80 €/l),maxima.lv,,2.99,59.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dez-nivea-men-black-white-orig-zim-50ml-00114-0505113535.png?1777970135
Hig. pak. LIBRESSE Ultra Normal Mega 38gb.  (0.13 €/gab); (0.18 €/gab),maxima.lv,,4.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//hig-pak-libresse-ultra-normal-mega-38gb-00115-0505113535.png?1777970135
"Veļas pulv. ARIEL Color 20m. r.  1,1kg (6.17 €/kg); (10.90 €/kg)",maxima.lv,,6.79,6.17,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//velas-pulv-ariel-color-20m-r-1-1kg-00116-0505113535.png?1777970135
"Veļas pulv. ARIEL MSpring 20m. r.  1,1kg (6.17 €/kg); (10.90 €/kg)",maxima.lv,,6.79,6.17,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//velas-pulv-ariel-mspring-20m-r-1-1kg-00117-0505113535.png?1777970135
Matu maska REVIVOR Betula 500ml (9.18 €/l); (13.18 €/l),maxima.lv,,4.59,9.18,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//matu-maska-revivor-betula-500ml-00128-0820110602.png?1787213162
Veļas balinātājs MAYERI Liilia 1L (1.45 €/l); (1.99 €/l),maxima.lv,,1.45,1.45,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//velas-balinatajs-mayeri-liilia-1l-00129-0820112602.png?1787214362
Šķīst. tabletes HERB'S Vitamin C 20gab.  (0.06 €/gab); (0.10 €/gab),maxima.lv,,1.19,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//skist-tabletes-herb-s-vitamin-c-20gab-00133-0505113535.png?1777970135
Veļas mazg. līdz. PERWOLL Color 20m. r. 1L (4.99 €/l); (8.69 €/l),maxima.lv,,4.99,4.99,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//velas-mazg-lidz-perwoll-color-20m-r-1l-00145-0505113535.png?1777970135
Veļ. mazg. līdz. BONUX Magnolia 18m. r. 900ml (5.10 €/l); (6.99 €/l),maxima.lv,,4.59,5.10,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//vel-mazg-lidz-bonux-magnolia-18m-r-900ml-00151-0519104033.png?1779176433
"Veļas pulv. BONUX Ice Fresh 18m. r. 1,17kg (4.01 €/kg); (5.89 €/kg)",maxima.lv,,4.69,4.01,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//velas-pulv-bonux-ice-fresh-18m-r-1-17kg-00152-0505113530.png?1777970130
Kondic. SYOSS Intense Plex intens. 250ml (17.96 €/l); (29.96 €/l),maxima.lv,,4.49,17.96,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//kondic-syoss-intense-plex-intens-250ml-00153-0505113530.png?1777970130
"Veļas pulv. BONUX Magnolia 18m. r. 1,17kg (4.01 €/kg); (5.89 €/kg)",maxima.lv,,4.69,4.01,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//velas-pulv-bonux-magnolia-18m-r-1-17kg-00154-0505113530.png?1777970130
Veļas mazg. līdz. BONUX Ice Fr. 18m. r. 900ml (5.10 €/l); (6.99 €/l),maxima.lv,,4.59,5.10,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//velas-mazg-lidz-bonux-ice-fr-18m-r-900ml-00155-0519110519.png?1779177919
Tr. mazg. kaps. FAIRY Platinum Lem. 45gab.  (0.36 €/gab); (0.57 €/gab),maxima.lv,,15.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tr-mazg-kaps-fairy-platinum-lem-45gab-00167-0721164023.png?1784641223
Tr. mazg. kaps. FAIRY All in One Lem. 56gb.  (0.22 €/gab); (0.50 €/gab),maxima.lv,,12.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tr-mazg-kaps-fairy-all-in-one-lem-56gb-00168-0721164023.png?1784641223
Lūpu maska LANEIGE Berry 20g (649.50 €/kg); (1149.50 €/kg),maxima.lv,,12.99,649.50,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//lupu-maska-laneige-berry-20g-00169-0505113521.png?1777970121
Papīra dvieļi BLOOM Jumbo 2sl. 1r. 500lap.  (2.89 €/gab); (4.70 €/gab),maxima.lv,,2.89,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//papira-dvieli-bloom-jumbo-2sl-1r-500lap-00170-0505113521.png?1777970121
Uztura bagātināt. Kolagēna peptīdi 300g (39.97 €/kg); (73.30 €/kg),maxima.lv,,11.99,39.97,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//uztura-bagatinat-kolagena-peptidi-300g-00174-0505113521.png?1777970121
Tual. atsv. DOMESTOS Pow. 5 Lime 3x50g (22.60 €/kg); (41.93 €/kg),maxima.lv,,3.39,67.80,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tual-atsv-domestos-pow-5-lime-3x50g-00176-0505113521.png?1777970121
Kondicionieris GLISS Liquid Silk 200ml (15.95 €/l); (26.95 €/l),maxima.lv,,3.19,15.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//kondicionieris-gliss-liquid-silk-200ml-00179-0505113521.png?1777970121
Šampūns GLISS Liquid Silk 400ml (9.97 €/l); (17.23 €/l),maxima.lv,,3.99,9.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//sampuns-gliss-liquid-silk-400ml-00180-0505113521.png?1777970121
Kondicionier. PANTENE Thick&Strong 275ml (14.51 €/l); (24.69 €/l),maxima.lv,,3.99,14.51,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//kondicionier-pantene-thick-strong-275ml-00182-0505113521.png?1777970121
Šampūns PANTENE Thick&Strong 400ml (9.97 €/l); (16.73 €/l),maxima.lv,,3.99,9.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//sampuns-pantene-thick-strong-400ml-00183-0505113521.png?1777970121
Prezervatīvi DUREX Sensual 10gab.  (0.90 €/gab); (1359.00 €/gab),maxima.lv,,8.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//prezervativi-durex-sensual-10gab-00192-0505113522.png?1777970122
Ziepes BIO2YOU Kivi 250g (11.96 €/kg); (19.96 €/kg),maxima.lv,,2.99,11.96,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//ziepes-bio2you-kivi-250g-00195-0505113522.png?1777970122
Ziepes BIO2YOU Kazas piens 250g (11.96 €/kg); (19.96 €/kg),maxima.lv,,2.99,11.96,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//ziepes-bio2you-kazas-piens-250g-00196-0505113522.png?1777970122
Tr. mazg. līdz. hipo. MAYERI Aloe Vera 500ml (2.78 €/l); (3.78 €/l),maxima.lv,,1.39,2.78,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tr-mazg-lidz-hipo-mayeri-aloe-vera-500ml-00197-0505113522.png?1777970122
Lūpu maska ​​LANEIGE Apple Lime 20g (649.50 €/kg); (1149.50 €/kg),maxima.lv,,12.99,649.50,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//lupu-maska-laneige-apple-lime-20g-00202-0505113522.png?1777970122
Lūpu maska ​​LANEIGE Grapefruit 20g (649.50 €/kg); (1149.50 €/kg),maxima.lv,,12.99,649.50,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//lupu-maska-laneige-grapefruit-20g-00203-0505113522.png?1777970122
Tr. mazg. maš. kaps. SOMAT Excell. 4in1 30gab (0.33 €/gab); (0.50 €/gab),maxima.lv,,9.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tr-mazg-mas-kaps-somat-excell-4in1-30gab-00205-0505113522.png?1777970122
Mitrās salvet. PAMPERS Sensitive 4x52gab.  (0.03 €/gab); (0.05 €/gab),maxima.lv,,6.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//mitras-salvet-pampers-sensitive-4x52gab-00206-0721164023.png?1784641223
Veļas mazgāš. kaps. ARIEL Extra Clean 60gb (333.17 €/gab); (0.56 €/gab),maxima.lv,,19.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//velas-mazgas-kaps-ariel-extra-clean-60gb-00207-0505113522.png?1777970122
Veļas mazgāš. kapsulas ARIEL Color 70gb (285.57 €/gab); (0.53 €/gab),maxima.lv,,19.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//velas-mazgas-kapsulas-ariel-color-70gb-00208-0505113522.png?1777970122
